x,y,z,C,R,G,B
-17.85,-11.50,2.35,1,37.5,10.3,107.7
-17.38,-12.11,2.13,1,37.5,10.3,107.7
-17.14,-12.90,1.96,1,37.5,10.3,107.7
-17.13,-13.89,1.80,1,37.5,10.3,107.7
-17.81,-11.46,1.56,1,37.5,10.3,107.7
-17.37,-12.10,1.36,1,37.5,10.3,107.7
-17.08,-12.84,1.17,1,37.5,10.3,107.7
-17.30,-14.01,1.01,1,37.5,10.3,107.7
-17.80,-11.45,0.79,1,37.5,10.3,107.7
-17.39,-12.10,0.58,1,37.5,10.3,107.7
-17.37,-12.08,-0.19,1,37.5,10.3,107.7
-17.36,-13.03,-0.40,1,37.5,10.3,107.7
-17.52,-11.20,6.36,1,37.5,10.3,107.7
-17.48,-12.13,5.38,1,37.5,10.3,107.7
-17.46,-13.10,5.30,1,37.5,10.3,107.7
-17.33,-14.03,5.19,1,37.5,10.3,107.7
-18.03,-11.54,4.80,1,37.5,10.3,107.7
-17.44,-12.09,4.54,1,37.5,10.3,107.7
-17.43,-13.06,4.43,1,37.5,10.3,107.7
-17.36,-14.04,4.33,1,37.5,10.3,107.7
-17.94,-11.48,3.95,1,37.5,10.3,107.7
-17.45,-12.10,3.73,1,37.5,10.3,107.7
-17.49,-13.10,3.62,1,37.5,10.3,107.7
-17.91,-11.46,3.14,1,37.5,10.3,107.7
-17.46,-12.10,2.93,1,37.5,10.3,107.7
-17.30,-12.94,2.77,1,37.5,10.3,107.7
-17.30,-13.95,2.63,1,37.5,10.3,107.7
-17.99,-11.52,2.36,1,37.5,10.3,107.7
-17.42,-12.06,2.13,1,37.5,10.3,107.7
-17.15,-12.82,1.95,1,37.5,10.3,107.7
-17.10,-13.78,1.80,1,37.5,10.3,107.7
-17.93,-11.46,1.57,1,37.5,10.3,107.7
-17.39,-12.03,1.36,1,37.5,10.3,107.7
-17.11,-12.78,1.17,1,37.5,10.3,107.7
-17.31,-13.93,1.00,1,37.5,10.3,107.7
-17.97,-11.48,0.79,1,37.5,10.3,107.7
-17.40,-12.03,0.58,1,37.5,10.3,107.7
-17.36,-12.00,-0.19,1,37.5,10.3,107.7
-17.38,-12.96,-0.40,1,37.5,10.3,107.7
-17.54,-11.13,6.35,1,37.5,10.3,107.7
-17.49,-12.06,6.24,1,37.5,10.3,107.7
-17.52,-12.07,5.38,1,37.5,10.3,107.7
-17.40,-12.96,5.27,1,37.5,10.3,107.7
-17.51,-14.09,5.23,1,37.5,10.3,107.7
-18.05,-11.47,4.79,1,37.5,10.3,107.7
-17.49,-12.05,4.54,1,37.5,10.3,107.7
-17.40,-12.96,4.42,1,37.5,10.3,107.7
-17.40,-13.98,4.33,1,37.5,10.3,107.7
-18.11,-11.51,3.98,1,37.5,10.3,107.7
-17.46,-12.02,3.72,1,37.5,10.3,107.7
-17.52,-13.04,3.62,1,37.5,10.3,107.7
-18.08,-11.49,3.16,1,37.5,10.3,107.7
-17.50,-12.04,2.93,1,37.5,10.3,107.7
-17.34,-12.89,2.77,1,37.5,10.3,107.7
-17.28,-13.85,2.63,1,37.5,10.3,107.7
-18.02,-11.45,2.36,1,37.5,10.3,107.7
-17.44,-11.99,2.13,1,37.5,10.3,107.7
-17.16,-12.75,1.95,1,37.5,10.3,107.7
-17.12,-13.70,1.79,1,37.5,10.3,107.7
-18.13,-11.51,1.58,1,37.5,10.3,107.7
-17.42,-11.97,1.36,1,37.5,10.3,107.7
-17.13,-12.72,1.17,1,37.5,10.3,107.7
-17.32,-13.85,1.00,1,37.5,10.3,107.7
-18.09,-11.48,0.80,1,37.5,10.3,107.7
-17.41,-11.96,0.58,1,37.5,10.3,107.7
-17.23,-12.78,0.39,1,37.5,10.3,107.7
-17.37,-11.92,-0.19,1,37.5,10.3,107.7
-17.27,-12.80,-0.39,1,37.5,10.3,107.7
-17.56,-11.07,6.34,1,37.5,10.3,107.7
-17.52,-11.99,6.24,1,37.5,10.3,107.7
-17.53,-12.00,5.37,1,37.5,10.3,107.7
-17.42,-12.90,5.26,1,37.5,10.3,107.7
-18.21,-11.50,4.83,1,37.5,10.3,107.7
-17.49,-11.97,4.53,1,37.5,10.3,107.7
-17.38,-12.86,4.40,1,37.5,10.3,107.7
-17.34,-13.84,4.30,1,37.5,10.3,107.7
-18.20,-11.49,3.99,1,37.5,10.3,107.7
-17.51,-11.98,3.72,1,37.5,10.3,107.7
-17.33,-12.81,3.57,1,37.5,10.3,107.7
-18.20,-11.49,3.18,1,37.5,10.3,107.7
-17.48,-11.95,2.92,1,37.5,10.3,107.7
-17.33,-12.80,2.76,1,37.5,10.3,107.7
-17.29,-13.77,2.62,1,37.5,10.3,107.7
-17.45,-11.92,2.13,1,37.5,10.3,107.7
-17.18,-12.68,1.95,1,37.5,10.3,107.7
-17.15,-13.64,1.79,1,37.5,10.3,107.7
-18.22,-11.49,1.59,1,37.5,10.3,107.7
-17.40,-11.88,1.35,1,37.5,10.3,107.7
-17.17,-12.66,1.17,1,37.5,10.3,107.7
-17.27,-13.73,1.00,1,37.5,10.3,107.7
-18.19,-11.47,0.80,1,37.5,10.3,107.7
-17.45,-11.90,0.58,1,37.5,10.3,107.7
-17.25,-12.71,0.39,1,37.5,10.3,107.7
-17.36,-11.84,-0.19,1,37.5,10.3,107.7
-17.29,-12.73,-0.39,1,37.5,10.3,107.7
-17.56,-10.99,6.33,1,37.5,10.3,107.7
-17.52,-11.92,6.23,1,37.5,10.3,107.7
-17.53,-11.92,5.36,1,37.5,10.3,107.7
-17.39,-12.80,5.24,1,37.5,10.3,107.7
-17.33,-13.77,5.15,1,37.5,10.3,107.7
-18.28,-11.46,4.84,1,37.5,10.3,107.7
-17.48,-11.88,4.52,1,37.5,10.3,107.7
-17.41,-12.80,4.40,1,37.5,10.3,107.7
-17.34,-13.76,4.29,1,37.5,10.3,107.7
-18.24,-11.44,4.00,1,37.5,10.3,107.7
-17.47,-11.87,3.71,1,37.5,10.3,107.7
-17.31,-12.72,3.56,1,37.5,10.3,107.7
-18.33,-11.49,3.20,1,37.5,10.3,107.7
-17.50,-11.88,2.92,1,37.5,10.3,107.7
-17.32,-12.71,2.75,1,37.5,10.3,107.7
-17.33,-13.71,2.62,1,37.5,10.3,107.7
-17.46,-11.85,2.12,1,37.5,10.3,107.7
-17.19,-12.61,1.95,1,37.5,10.3,107.7
-17.09,-13.51,1.78,1,37.5,10.3,107.7
-18.26,-11.44,1.59,1,37.5,10.3,107.7
-17.40,-11.80,1.35,1,37.5,10.3,107.7
-17.13,-12.55,1.16,1,37.5,10.3,107.7
-17.27,-13.64,0.99,1,37.5,10.3,107.7
-18.32,-11.47,0.80,1,37.5,10.3,107.7
-17.41,-11.80,0.58,1,37.5,10.3,107.7
-17.31,-12.67,0.39,1,37.5,10.3,107.7
-17.37,-11.77,-0.19,1,37.5,10.3,107.7
-17.31,-12.67,-0.39,1,37.5,10.3,107.7
-17.58,-10.93,6.33,1,37.5,10.3,107.7
-17.54,-11.85,6.22,1,37.5,10.3,107.7
-17.39,-12.73,6.10,1,37.5,10.3,107.7
-17.56,-11.87,5.36,1,37.5,10.3,107.7
-17.43,-12.74,5.24,1,37.5,10.3,107.7
-17.39,-13.73,5.15,1,37.5,10.3,107.7
-18.43,-11.48,4.87,1,37.5,10.3,107.7
-17.54,-11.84,4.52,1,37.5,10.3,107.7
-17.44,-12.74,4.40,1,37.5,10.3,107.7
-17.40,-13.72,4.29,1,37.5,10.3,107.7
-18.33,-11.41,4.01,1,37.5,10.3,107.7
-17.49,-11.81,3.70,1,37.5,10.3,107.7
-17.36,-12.68,3.56,1,37.5,10.3,107.7
-17.53,-11.83,2.92,1,37.5,10.3,107.7
-17.35,-12.65,2.75,1,37.5,10.3,107.7
-17.35,-13.65,2.62,1,37.5,10.3,107.7
-17.16,-12.50,1.94,1,37.5,10.3,107.7
-17.15,-13.47,1.78,1,37.5,10.3,107.7
-18.28,-11.38,1.59,1,37.5,10.3,107.7
-17.40,-11.73,1.35,1,37.5,10.3,107.7
-17.15,-12.49,1.16,1,37.5,10.3,107.7
-17.30,-13.58,0.99,1,37.5,10.3,107.7
-17.42,-11.73,0.58,1,37.5,10.3,107.7
-17.32,-12.60,0.39,1,37.5,10.3,107.7
-17.39,-11.70,-0.19,1,37.5,10.3,107.7
-17.30,-12.57,-0.39,1,37.5,10.3,107.7
-17.46,-10.79,6.27,1,37.5,10.3,107.7
-17.56,-11.78,6.21,1,37.5,10.3,107.7
-17.40,-12.66,6.09,1,37.5,10.3,107.7
-17.54,-11.77,5.34,1,37.5,10.3,107.7
-17.44,-12.66,5.23,1,37.5,10.3,107.7
-17.37,-13.62,5.13,1,37.5,10.3,107.7
-18.45,-11.41,4.86,1,37.5,10.3,107.7
-17.51,-11.75,4.51,1,37.5,10.3,107.7
-17.44,-12.66,4.39,1,37.5,10.3,107.7
-17.49,-13.70,4.31,1,37.5,10.3,107.7
-17.51,-11.74,3.70,1,37.5,10.3,107.7
-17.37,-12.60,3.55,1,37.5,10.3,107.7
-17.51,-11.73,2.91,1,37.5,10.3,107.7
-17.37,-12.59,2.75,1,37.5,10.3,107.7
-17.33,-13.54,2.61,1,37.5,10.3,107.7
-17.14,-12.41,1.93,1,37.5,10.3,107.7
-17.14,-13.38,1.78,1,37.5,10.3,107.7
-18.35,-11.34,1.59,1,37.5,10.3,107.7
-17.43,-11.67,1.35,1,37.5,10.3,107.7
-17.14,-12.40,1.16,1,37.5,10.3,107.7
-17.33,-13.51,0.99,1,37.5,10.3,107.7
-17.42,-11.65,0.58,1,37.5,10.3,107.7
-17.32,-12.52,0.39,1,37.5,10.3,107.7
-17.41,-11.64,-0.19,1,37.5,10.3,107.7
-17.26,-12.47,-0.39,1,37.5,10.3,107.7
-17.49,-10.73,6.27,1,37.5,10.3,107.7
-17.55,-11.70,6.20,1,37.5,10.3,107.7
-17.40,-12.58,6.08,1,37.5,10.3,107.7
-17.55,-11.70,5.34,1,37.5,10.3,107.7
-17.33,-12.51,5.19,1,37.5,10.3,107.7
-17.40,-13.56,5.13,1,37.5,10.3,107.7
-17.50,-11.66,4.50,1,37.5,10.3,107.7
-17.35,-12.51,4.36,1,37.5,10.3,107.7
-17.43,-13.57,4.28,1,37.5,10.3,107.7
-18.71,-11.49,4.07,1,37.5,10.3,107.7
-17.46,-11.63,3.68,1,37.5,10.3,107.7
-17.38,-12.53,3.55,1,37.5,10.3,107.7
-17.52,-11.66,2.90,1,37.5,10.3,107.7
-17.37,-12.50,2.74,1,37.5,10.3,107.7
-17.29,-13.43,2.60,1,37.5,10.3,107.7
-17.47,-11.62,2.11,1,37.5,10.3,107.7
-17.17,-12.35,1.93,1,37.5,10.3,107.7
-17.17,-13.32,1.78,1,37.5,10.3,107.7
-18.35,-11.26,1.59,1,37.5,10.3,107.7
-17.46,-11.61,1.35,1,37.5,10.3,107.7
-17.20,-12.36,1.16,1,37.5,10.3,107.7
-17.26,-13.37,0.99,1,37.5,10.3,107.7
-17.46,-11.60,0.58,1,37.5,10.3,107.7
-17.33,-12.45,0.39,1,37.5,10.3,107.7
-17.28,-12.40,-0.39,1,37.5,10.3,107.7
-17.56,-10.69,6.28,1,37.5,10.3,107.7
-17.55,-11.62,6.19,1,37.5,10.3,107.7
-17.54,-12.59,6.11,1,37.5,10.3,107.7
-17.54,-11.62,5.32,1,37.5,10.3,107.7
-17.51,-12.56,5.23,1,37.5,10.3,107.7
-17.44,-13.51,5.13,1,37.5,10.3,107.7
-17.48,-11.57,4.48,1,37.5,10.3,107.7
-17.38,-12.45,4.35,1,37.5,10.3,107.7
-17.42,-13.47,4.27,1,37.5,10.3,107.7
-18.82,-11.48,4.09,1,37.5,10.3,107.7
-17.49,-11.57,3.68,1,37.5,10.3,107.7
-17.42,-12.47,3.55,1,37.5,10.3,107.7
-18.57,-11.33,3.21,1,37.5,10.3,107.7
-17.50,-11.57,2.89,1,37.5,10.3,107.7
-17.32,-12.39,2.73,1,37.5,10.3,107.7
-17.32,-13.36,2.59,1,37.5,10.3,107.7
-17.19,-12.29,1.93,1,37.5,10.3,107.7
-17.10,-13.18,1.77,1,37.5,10.3,107.7
-18.40,-11.21,1.59,1,37.5,10.3,107.7
-17.45,-11.53,1.34,1,37.5,10.3,107.7
-17.16,-12.26,1.15,1,37.5,10.3,107.7
-17.28,-13.31,0.99,1,37.5,10.3,107.7
-17.48,-11.54,0.58,1,37.5,10.3,107.7
-17.29,-12.34,0.38,1,37.5,10.3,107.7
-17.30,-12.33,-0.39,1,37.5,10.3,107.7
-17.55,-10.61,6.27,1,37.5,10.3,107.7
-17.51,-11.52,6.16,1,37.5,10.3,107.7
-17.43,-12.44,6.06,1,37.5,10.3,107.7
-17.55,-11.54,5.31,1,37.5,10.3,107.7
-17.44,-12.43,5.20,1,37.5,10.3,107.7
-17.42,-13.41,5.11,1,37.5,10.3,107.7
-17.51,-11.52,4.48,1,37.5,10.3,107.7
-17.40,-12.39,4.35,1,37.5,10.3,107.7
-17.45,-13.41,4.26,1,37.5,10.3,107.7
-18.87,-11.43,4.09,1,37.5,10.3,107.7
-17.50,-11.51,3.68,1,37.5,10.3,107.7
-17.38,-12.36,3.53,1,37.5,10.3,107.7
-17.40,-13.36,3.42,1,37.5,10.3,107.7
-18.86,-11.43,3.26,1,37.5,10.3,107.7
-17.52,-11.51,2.89,1,37.5,10.3,107.7
-17.35,-12.33,2.73,1,37.5,10.3,107.7
-17.22,-13.20,2.57,1,37.5,10.3,107.7
-17.53,-11.51,2.11,1,37.5,10.3,107.7
-17.25,-12.25,1.93,1,37.5,10.3,107.7
-17.16,-13.14,1.77,1,37.5,10.3,107.7
-18.42,-11.15,1.59,1,37.5,10.3,107.7
-17.53,-11.50,1.35,1,37.5,10.3,107.7
-17.19,-12.20,1.15,1,37.5,10.3,107.7
-17.28,-13.22,0.98,1,37.5,10.3,107.7
-17.51,-11.48,0.58,1,37.5,10.3,107.7
-17.32,-12.27,0.38,1,37.5,10.3,107.7
-17.30,-12.25,-0.39,1,37.5,10.3,107.7
-17.58,-10.56,6.27,1,37.5,10.3,107.7
-17.56,-11.47,6.16,1,37.5,10.3,107.7
-17.41,-12.34,6.04,1,37.5,10.3,107.7
-17.59,-11.50,5.32,1,37.5,10.3,107.7
-17.44,-12.34,5.18,1,37.5,10.3,107.7
-17.43,-13.33,5.10,1,37.5,10.3,107.7
-17.64,-11.52,4.50,1,37.5,10.3,107.7
-17.39,-12.30,4.34,1,37.5,10.3,107.7
-17.43,-13.31,4.25,1,37.5,10.3,107.7
-19.05,-11.46,4.13,1,37.5,10.3,107.7
-17.62,-11.50,3.69,1,37.5,10.3,107.7
-17.44,-12.33,3.54,1,37.5,10.3,107.7
-17.48,-13.33,3.43,1,37.5,10.3,107.7
-19.01,-11.44,3.28,1,37.5,10.3,107.7
-17.55,-11.45,2.89,1,37.5,10.3,107.7
-17.38,-12.27,2.73,1,37.5,10.3,107.7
-17.25,-13.14,2.57,1,37.5,10.3,107.7
-17.16,-13.06,1.76,1,37.5,10.3,107.7
-18.43,-11.08,1.59,1,37.5,10.3,107.7
-17.63,-11.49,1.35,1,37.5,10.3,107.7
-17.31,-13.16,0.98,1,37.5,10.3,107.7
-17.67,-11.50,0.58,1,37.5,10.3,107.7
-17.34,-12.21,0.38,1,37.5,10.3,107.7
-17.31,-12.18,-0.39,1,37.5,10.3,107.7
-17.57,-10.48,6.25,1,37.5,10.3,107.7
-17.54,-11.39,6.15,1,37.5,10.3,107.7
-17.41,-12.26,6.03,1,37.5,10.3,107.7
-17.81,-11.56,5.37,1,37.5,10.3,107.7
-17.44,-12.26,5.18,1,37.5,10.3,107.7
-17.45,-13.26,5.10,1,37.5,10.3,107.7
-17.75,-11.51,4.52,1,37.5,10.3,107.7
-17.37,-12.20,4.32,1,37.5,10.3,107.7
-17.34,-13.16,4.22,1,37.5,10.3,107.7
-19.10,-11.41,4.13,1,37.5,10.3,107.7
-17.71,-11.49,3.70,1,37.5,10.3,107.7
-17.39,-12.21,3.52,1,37.5,10.3,107.7
-17.50,-13.26,3.42,1,37.5,10.3,107.7
-17.74,-11.50,2.91,1,37.5,10.3,107.7
-17.40,-12.20,2.72,1,37.5,10.3,107.7
-17.29,-13.09,2.57,1,37.5,10.3,107.7
-17.60,-11.40,2.11,1,37.5,10.3,107.7
-17.31,-12.13,1.93,1,37.5,10.3,107.7
-17.16,-12.98,1.76,1,37.5,10.3,107.7
-18.43,-11.00,1.58,1,37.5,10.3,107.7
-17.79,-11.52,1.36,1,37.5,10.3,107.7
-17.33,-12.14,1.16,1,37.5,10.3,107.7
-17.31,-13.07,0.98,1,37.5,10.3,107.7
-17.77,-11.49,0.58,1,37.5,10.3,107.7
-17.34,-12.13,0.38,1,37.5,10.3,107.7
-17.32,-12.11,-0.39,1,37.5,10.3,107.7
-17.58,-10.41,6.24,1,37.5,10.3,107.7
-17.55,-11.32,6.14,1,37.5,10.3,107.7
-17.50,-12.25,6.05,1,37.5,10.3,107.7
-17.84,-11.50,5.37,1,37.5,10.3,107.7
-17.42,-12.17,5.16,1,37.5,10.3,107.7
-17.48,-13.20,5.09,1,37.5,10.3,107.7
-17.83,-11.49,4.53,1,37.5,10.3,107.7
-17.37,-12.13,4.31,1,37.5,10.3,107.7
-17.38,-13.11,4.22,1,37.5,10.3,107.7
-19.19,-11.38,4.14,1,37.5,10.3,107.7
-17.86,-11.51,3.73,1,37.5,10.3,107.7
-17.42,-12.16,3.52,1,37.5,10.3,107.7
-17.50,-13.18,3.42,1,37.5,10.3,107.7
-17.85,-11.49,2.93,1,37.5,10.3,107.7
-17.42,-12.14,2.72,1,37.5,10.3,107.7
-17.30,-13.01,2.57,1,37.5,10.3,107.7
-17.62,-11.34,2.11,1,37.5,10.3,107.7
-17.42,-12.13,1.94,1,37.5,10.3,107.7
-17.16,-12.90,1.76,1,37.5,10.3,107.7
-17.83,-11.47,1.36,1,37.5,10.3,107.7
-17.37,-12.08,1.16,1,37.5,10.3,107.7
-17.27,-12.96,0.98,1,37.5,10.3,107.7
-17.81,-11.44,0.58,1,37.5,10.3,107.7
-17.36,-12.07,0.38,1,37.5,10.3,107.7
-17.36,-12.06,-0.39,1,37.5,10.3,107.7
-17.48,-10.29,6.20,1,37.5,10.3,107.7
-17.56,-11.25,6.13,1,37.5,10.3,107.7
-17.45,-12.13,6.02,1,37.5,10.3,107.7
-17.88,-11.45,5.37,1,37.5,10.3,107.7
-17.46,-12.12,5.16,1,37.5,10.3,107.7
-17.47,-13.11,5.08,1,37.5,10.3,107.7
-18.57,-10.94,4.83,1,37.5,10.3,107.7
-18.02,-11.53,4.57,1,37.5,10.3,107.7
-17.45,-12.10,4.32,1,37.5,10.3,107.7
-17.40,-13.04,4.21,1,37.5,10.3,107.7
-19.30,-11.37,4.16,1,37.5,10.3,107.7
-17.98,-11.51,3.75,1,37.5,10.3,107.7
-17.47,-12.11,3.52,1,37.5,10.3,107.7
-17.44,-13.05,3.40,1,37.5,10.3,107.7
-18.03,-11.53,2.95,1,37.5,10.3,107.7
-17.46,-12.09,2.72,1,37.5,10.3,107.7
-17.29,-12.92,2.56,1,37.5,10.3,107.7
-17.44,-12.07,1.94,1,37.5,10.3,107.7
-17.16,-12.81,1.75,1,37.5,10.3,107.7
-17.99,-11.49,1.37,1,37.5,10.3,107.7
-17.42,-12.04,1.16,1,37.5,10.3,107.7
-17.30,-12.90,0.98,1,37.5,10.3,107.7
-18.19,-10.70,0.78,1,37.5,10.3,107.7
-17.96,-11.46,0.59,1,37.5,10.3,107.7
-17.38,-12.00,0.38,1,37.5,10.3,107.7
-17.39,-12.00,-0.39,1,37.5,10.3,107.7
-17.51,-10.23,6.20,1,37.5,10.3,107.7
-17.53,-11.15,6.11,1,37.5,10.3,107.7
-17.50,-12.09,6.02,1,37.5,10.3,107.7
-17.97,-11.43,5.39,1,37.5,10.3,107.7
-17.57,-12.11,5.18,1,37.5,10.3,107.7
-17.35,-12.94,5.03,1,37.5,10.3,107.7
-18.06,-11.48,4.57,1,37.5,10.3,107.7
-17.45,-12.02,4.31,1,37.5,10.3,107.7
-17.33,-12.91,4.19,1,37.5,10.3,107.7
-19.58,-11.45,4.21,1,37.5,10.3,107.7
-18.14,-11.53,3.77,1,37.5,10.3,107.7
-17.47,-12.03,3.51,1,37.5,10.3,107.7
-17.42,-12.95,3.38,1,37.5,10.3,107.7
-18.09,-11.49,2.95,1,37.5,10.3,107.7
-17.48,-12.02,2.72,1,37.5,10.3,107.7
-17.37,-12.90,2.56,1,37.5,10.3,107.7
-17.42,-11.97,1.93,1,37.5,10.3,107.7
-17.18,-12.74,1.75,1,37.5,10.3,107.7
-18.07,-11.46,1.37,1,37.5,10.3,107.7
-17.43,-11.97,1.16,1,37.5,10.3,107.7
-17.30,-12.82,0.97,1,37.5,10.3,107.7
-18.27,-10.67,0.79,1,37.5,10.3,107.7
-18.15,-11.51,0.59,1,37.5,10.3,107.7
-17.39,-11.93,0.38,1,37.5,10.3,107.7
-17.27,-12.79,0.19,1,37.5,10.3,107.7
-17.40,-11.93,-0.39,1,37.5,10.3,107.7
-17.49,-10.15,6.18,1,37.5,10.3,107.7
-17.53,-11.07,6.09,1,37.5,10.3,107.7
-17.52,-12.02,6.01,1,37.5,10.3,107.7
-17.51,-12.00,5.15,1,37.5,10.3,107.7
-17.44,-12.92,5.05,1,37.5,10.3,107.7
-18.19,-11.49,4.60,1,37.5,10.3,107.7
-17.46,-11.95,4.31,1,37.5,10.3,107.7
-17.43,-12.89,4.20,1,37.5,10.3,107.7
-18.20,-11.49,3.78,1,37.5,10.3,107.7
-17.49,-11.96,3.51,1,37.5,10.3,107.7
-17.35,-12.81,3.36,1,37.5,10.3,107.7
-18.25,-11.52,2.98,1,37.5,10.3,107.7
-17.42,-11.90,2.70,1,37.5,10.3,107.7
-17.31,-12.77,2.55,1,37.5,10.3,107.7
-17.45,-11.91,1.93,1,37.5,10.3,107.7
-17.13,-12.63,1.74,1,37.5,10.3,107.7
-18.14,-11.43,1.38,1,37.5,10.3,107.7
-17.45,-11.91,1.16,1,37.5,10.3,107.7
-17.30,-12.74,0.97,1,37.5,10.3,107.7
-18.21,-11.46,0.59,1,37.5,10.3,107.7
-17.40,-11.86,0.38,1,37.5,10.3,107.7
-17.30,-12.73,0.19,1,37.5,10.3,107.7
-17.51,-10.09,6.18,1,37.5,10.3,107.7
-17.54,-11.01,6.08,1,37.5,10.3,107.7
-17.51,-11.93,6.00,1,37.5,10.3,107.7
-17.40,-12.84,5.90,1,37.5,10.3,107.7
-17.55,-11.94,5.15,1,37.5,10.3,107.7
-17.40,-12.81,5.02,1,37.5,10.3,107.7
-18.34,-11.50,4.63,1,37.5,10.3,107.7
-17.50,-11.90,4.31,1,37.5,10.3,107.7
-17.35,-12.75,4.17,1,37.5,10.3,107.7
-18.31,-11.48,3.79,1,37.5,10.3,107.7
-17.50,-11.89,3.51,1,37.5,10.3,107.7
-17.35,-12.73,3.36,1,37.5,10.3,107.7
-18.29,-11.46,2.98,1,37.5,10.3,107.7
-17.48,-11.87,2.71,1,37.5,10.3,107.7
-17.32,-12.70,2.55,1,37.5,10.3,107.7
-17.50,-10.96,2.08,1,37.5,10.3,107.7
-17.46,-11.84,1.92,1,37.5,10.3,107.7
-17.17,-12.57,1.74,1,37.5,10.3,107.7
-18.29,-11.45,1.38,1,37.5,10.3,107.7
-17.42,-11.81,1.15,1,37.5,10.3,107.7
-17.29,-12.65,0.97,1,37.5,10.3,107.7
-18.17,-11.36,0.59,1,37.5,10.3,107.7
-17.40,-11.78,0.38,1,37.5,10.3,107.7
-17.30,-12.66,0.19,1,37.5,10.3,107.7
-17.55,-10.04,6.18,1,37.5,10.3,107.7
-17.55,-10.94,6.08,1,37.5,10.3,107.7
-17.52,-11.87,5.99,1,37.5,10.3,107.7
-17.39,-12.75,5.88,1,37.5,10.3,107.7
-17.55,-11.86,5.14,1,37.5,10.3,107.7
-17.48,-12.79,5.04,1,37.5,10.3,107.7
-18.42,-11.48,4.64,1,37.5,10.3,107.7
-17.52,-11.83,4.30,1,37.5,10.3,107.7
-17.31,-12.65,4.15,1,37.5,10.3,107.7
-18.31,-11.40,3.79,1,37.5,10.3,107.7
-17.50,-11.82,3.50,1,37.5,10.3,107.7
-17.36,-12.66,3.35,1,37.5,10.3,107.7
-17.46,-11.77,2.70,1,37.5,10.3,107.7
-17.39,-12.67,2.55,1,37.5,10.3,107.7
-17.50,-10.88,2.07,1,37.5,10.3,107.7
-17.42,-11.74,1.92,1,37.5,10.3,107.7
-17.19,-12.51,1.74,1,37.5,10.3,107.7
-18.30,-11.37,1.38,1,37.5,10.3,107.7
-17.45,-11.75,1.15,1,37.5,10.3,107.7
-17.32,-12.59,0.97,1,37.5,10.3,107.7
-17.44,-11.73,0.38,1,37.5,10.3,107.7
-17.31,-12.58,0.19,1,37.5,10.3,107.7
-17.51,-9.94,6.15,1,37.5,10.3,107.7
-17.57,-10.87,6.07,1,37.5,10.3,107.7
-17.51,-11.78,5.98,1,37.5,10.3,107.7
-17.47,-12.73,5.90,1,37.5,10.3,107.7
-17.51,-11.76,5.12,1,37.5,10.3,107.7
-17.39,-12.64,5.00,1,37.5,10.3,107.7
-18.42,-11.39,4.63,1,37.5,10.3,107.7
-17.51,-11.75,4.29,1,37.5,10.3,107.7
-17.35,-12.59,4.15,1,37.5,10.3,107.7
-17.49,-11.73,3.49,1,37.5,10.3,107.7
-17.38,-12.59,3.35,1,37.5,10.3,107.7
-17.45,-11.69,2.69,1,37.5,10.3,107.7
-17.36,-12.56,2.54,1,37.5,10.3,107.7
-17.13,-12.39,1.73,1,37.5,10.3,107.7
-17.46,-11.68,1.15,1,37.5,10.3,107.7
-17.31,-12.50,0.97,1,37.5,10.3,107.7
-17.44,-11.66,0.38,1,37.5,10.3,107.7
-17.29,-12.49,0.19,1,37.5,10.3,107.7
-17.53,-9.89,6.15,1,37.5,10.3,107.7
-17.60,-10.82,6.07,1,37.5,10.3,107.7
-17.56,-11.73,5.98,1,37.5,10.3,107.7
-17.47,-12.64,5.88,1,37.5,10.3,107.7
-17.52,-11.69,5.11,1,37.5,10.3,107.7
-17.38,-12.55,4.99,1,37.5,10.3,107.7
-18.55,-11.40,4.65,1,37.5,10.3,107.7
-17.53,-11.68,4.29,1,37.5,10.3,107.7
-17.33,-12.50,4.14,1,37.5,10.3,107.7
-18.61,-11.43,3.83,1,37.5,10.3,107.7
-17.50,-11.66,3.48,1,37.5,10.3,107.7
-17.37,-12.50,3.34,1,37.5,10.3,107.7
-18.39,-11.29,2.97,1,37.5,10.3,107.7
-17.47,-11.63,2.69,1,37.5,10.3,107.7
-17.33,-12.46,2.53,1,37.5,10.3,107.7
-17.14,-12.31,1.73,1,37.5,10.3,107.7
-17.44,-11.59,1.15,1,37.5,10.3,107.7
-17.32,-12.43,0.96,1,37.5,10.3,107.7
-18.31,-10.32,0.78,1,37.5,10.3,107.7
-17.44,-11.58,0.38,1,37.5,10.3,107.7
-17.33,-12.43,0.19,1,37.5,10.3,107.7
-17.53,-9.81,6.14,1,37.5,10.3,107.7
-17.51,-10.69,6.03,1,37.5,10.3,107.7
-17.53,-11.64,5.96,1,37.5,10.3,107.7
-17.35,-12.48,5.83,1,37.5,10.3,107.7
-17.54,-11.62,5.11,1,37.5,10.3,107.7
-17.37,-12.46,4.97,1,37.5,10.3,107.7
-17.56,-11.62,4.29,1,37.5,10.3,107.7
-17.38,-12.45,4.14,1,37.5,10.3,107.7
-18.71,-11.42,3.85,1,37.5,10.3,107.7
-17.51,-11.59,3.48,1,37.5,10.3,107.7
-17.43,-12.47,3.34,1,37.5,10.3,107.7
-17.36,-12.40,2.53,1,37.5,10.3,107.7
-17.17,-12.25,1.72,1,37.5,10.3,107.7
